pred,prey,interaction_sources,interaction_types,study_citations,pred_trait,prey_trait,trait_source_pred,trait_source_prey,absdiff
Barbus plebejus,Esox lucius,GloBI,preysOn,,32.5,28.98,ComteOlden,ComteOlden,3.5199999999999996
Barbus plebejus,Gammarus fossarum,GloBI,preysOn,,32.5,28.774,ComteOlden,ThermoFresh,3.725999999999999
Barbus plebejus,Gammarus pulex,GloBI,preysOn,,32.5,29.1161111111111,ComteOlden,ThermoFresh,3.383888888888901
Barbus plebejus,Gammarus roeselii,GloBI,preysOn,,32.5,30.184,ComteOlden,ThermoFresh,2.315999999999999
Barbus plebejus,Gammarus tigrinus,GloBI,preysOn,,32.5,32.6985714285714,ComteOlden,ThermoFresh,0.1985714285713982
Barbus plebejus,Gasterosteus aculeatus,GloBI,preysOn,,32.5,31.6655882352941,ComteOlden,ThermoFresh,0.8344117647059015
Barbus plebejus,Gobio gobio,GloBI,preysOn,,32.5,33.75,ComteOlden,ThermoFresh,1.25
Barbus plebejus,Gymnocephalus cernua,GloBI,preysOn,,32.5,34.5,ComteOlden,ThermoFresh,2.0
Barbus plebejus,Heptagenia sulphurea,GloBI,preysOn,,32.5,30.2,ComteOlden,ThermoFresh,2.3000000000000007
Barbus plebejus,Hydropsyche pellucidula,GloBI,preysOn,,32.5,25.5,ComteOlden,ThermoFresh,7.0
Barbus plebejus,Hypophthalmichthys molitrix,GloBI,preysOn,,32.5,36.27,ComteOlden,ComteOlden,3.770000000000003
Barbus plebejus,Hypophthalmichthys nobilis,GloBI,preysOn,,32.5,37.92,ComteOlden,ComteOlden,5.420000000000002
Barbus plebejus,Ischnura elegans,GloBI,preysOn,,32.5,43.7361538461539,ComteOlden,ThermoFresh,11.236153846153897
Barbus plebejus,Ischnura pumilio,GloBI,preysOn,,32.5,45.515,ComteOlden,ThermoFresh,13.015
Barbus plebejus,Lepomis gibbosus,GloBI,preysOn,,32.5,33.8035,ComteOlden,ThermoFresh,1.3034999999999997
Barbus plebejus,Leucaspius delineatus,GloBI,preysOn,,32.5,34.3566666666667,ComteOlden,ThermoFresh,1.8566666666666976
Barbus plebejus,Leuciscus aspius,GloBI,preysOn,,32.5,34.92,ComteOlden,ComteOlden,2.4200000000000017
Barbus plebejus,Leuciscus leuciscus,GloBI,preysOn,,32.5,32.57,ComteOlden,ComteOlden,0.07000000000000028
Barbus plebejus,Leuctra fusca,GloBI,preysOn,,32.5,30.1,ComteOlden,ThermoFresh,2.3999999999999986
Barbus plebejus,Lota lota,GloBI,preysOn,,32.5,27.11875,ComteOlden,ThermoFresh,5.381250000000001
Barbus plebejus,Micropterus salmoides,GloBI,preysOn,,32.5,36.4,ComteOlden,ThermoFresh,3.8999999999999986
Barbus plebejus,Nemurella pictetii,GloBI,preysOn,,32.5,30.1,ComteOlden,ThermoFresh,2.3999999999999986
Barbus plebejus,Neogobius melanostomus,GloBI,preysOn,,32.5,33.726,ComteOlden,ThermoFresh,1.225999999999999
Barbus plebejus,Oncorhynchus mykiss,GloBI,preysOn,,32.5,28.6755405405405,ComteOlden,ThermoFresh,3.8244594594595007
Barbus plebejus,Padogobius bonelli,GloBI,preysOn,,32.5,31.74,ComteOlden,ComteOlden,0.7600000000000016
Barbus plebejus,Parachondrostoma toxostoma,GloBI,preysOn,,32.5,34.17,ComteOlden,ComteOlden,1.6700000000000017
Barbus plebejus,Perca fluviatilis,GloBI,preysOn,,32.5,28.6920833333333,ComteOlden,ThermoFresh,3.8079166666666993
Barbus plebejus,Phoxinus lumaireul,GloBI,preysOn,,32.5,29.52,ComteOlden,ComteOlden,2.9800000000000004
Barbus plebejus,Ponticola kessleri,GloBI,preysOn,,32.5,34.03,ComteOlden,ComteOlden,1.5300000000000011
Barbus plebejus,Pseudorasbora parva,GloBI,preysOn,,32.5,38.515,ComteOlden,ThermoFresh,6.015000000000001
Barbus plebejus,Rhithrogena semicolorata,GloBI,preysOn,,32.5,25.33,ComteOlden,ThermoFresh,7.170000000000002
Barbus plebejus,Rhodeus amarus,GloBI,preysOn,,32.5,34.1,ComteOlden,ComteOlden,1.6000000000000014
Barbus plebejus,Rhyacophila dorsalis,GloBI,preysOn,,32.5,22.0,ComteOlden,ThermoFresh,10.5
Barbus plebejus,Rutilus aula,GloBI,preysOn,,32.5,32.32,ComteOlden,ComteOlden,0.17999999999999972
Barbus plebejus,Rutilus pigus,GloBI,preysOn,,32.5,33.59,ComteOlden,ComteOlden,1.0900000000000034
Barbus plebejus,Rutilus rutilus,GloBI,preysOn,,32.5,28.5058333333333,ComteOlden,ThermoFresh,3.9941666666667004
Barbus plebejus,Sabanejewia larvata,GloBI,preysOn,,32.5,32.71,ComteOlden,ComteOlden,0.21000000000000085
Barbus plebejus,Salariopsis fluviatilis,GloBI,preysOn,,32.5,34.96,ComteOlden,ComteOlden,2.460000000000001
Barbus plebejus,Salmo labrax,GloBI,preysOn,,32.5,32.32,ComteOlden,ComteOlden,0.17999999999999972
Barbus plebejus,Salmo marmoratus,GloBI,preysOn,,32.5,30.21,ComteOlden,ComteOlden,2.289999999999999
Barbus plebejus,Salmo salar,GloBI,preysOn,,32.5,30.3326495726496,ComteOlden,ThermoFresh,2.1673504273503994
Barbus plebejus,Salmo trutta,GloBI,preysOn,,32.5,27.6830769230769,ComteOlden,ThermoFresh,4.8169230769231
Barbus plebejus,Salvelinus fontinalis,GloBI,preysOn,,32.5,28.9883333333333,ComteOlden,ThermoFresh,3.5116666666666987
Barbus plebejus,Salvelinus namaycush,GloBI,preysOn,,32.5,27.385,ComteOlden,ThermoFresh,5.114999999999998
Barbus plebejus,Sander lucioperca,GloBI,preysOn,,32.5,35.4428571428571,ComteOlden,ThermoFresh,2.9428571428571004
Barbus plebejus,Scardinius erythrophthalmus,GloBI,preysOn,,32.5,34.94,ComteOlden,ComteOlden,2.4399999999999977
Barbus plebejus,Serratella ignita,GloBI,preysOn,,32.5,32.3,ComteOlden,ThermoFresh,0.20000000000000284
Barbus plebejus,Silurus glanis,GloBI,preysOn,,32.5,36.15,ComteOlden,ComteOlden,3.6499999999999986
Barbus plebejus,Squalius cephalus,GloBI,preysOn,,32.5,36.48,ComteOlden,ThermoFresh,3.979999999999997
Barbus plebejus,Telestes muticellus,GloBI,preysOn,,32.5,33.48,ComteOlden,ComteOlden,0.9799999999999969
Barbus plebejus,Telestes souffia,GloBI,preysOn,,32.5,33.18,ComteOlden,ComteOlden,0.6799999999999997
Barbus plebejus,Thymallus thymallus,GloBI,preysOn,,32.5,29.4333333333333,ComteOlden,ThermoFresh,3.0666666666666984
Barbus plebejus,Tinca tinca,GloBI,preysOn,,32.5,35.6875,ComteOlden,ThermoFresh,3.1875
Bathygobius soporator,Eurypanopeus abbreviatus,GloBI,preysOn,,39.7636363636364,38.2,ThermoFresh,GlobTherm,1.5636363636363981
Bathygobius soporator,Hippolyte obliquimanus,GloBI,preysOn,,39.7636363636364,34.7,ThermoFresh,GlobTherm,5.063636363636398
Bathygobius soporator,Menippe nodifrons,GloBI,preysOn,,39.7636363636364,39.0,ThermoFresh,GlobTherm,0.763636363636401
Bathygobius soporator,Scartella cristata,GloBI,preysOn,,39.7636363636364,36.16,ThermoFresh,ComteOlden,3.6036363636364044
Belonesox belizanus,Gambusia holbrooki,GloBI,eats,,38.47,40.225,ComteOlden,ThermoFresh,1.7550000000000026
Beryx splendens,Electrona antarctica,GloBI,preysOn,,40.79,31.24,ComteOlden,ComteOlden,9.55
Beryx splendens,Pagellus bogaraveo,GloBI,preysOn,,40.79,32.33,ComteOlden,ComteOlden,8.46
Blicca bjoerkna,Agabus bipustulatus,GloBI,preysOn,,30.86,37.07,ComteOlden,ThermoFresh,6.210000000000001
Blicca bjoerkna,Agapetus fuscipes,GloBI,preysOn,,30.86,25.8,ComteOlden,ThermoFresh,5.059999999999999
Blicca bjoerkna,Aphelocheirus aestivalis,GloBI,preysOn,,30.86,34.53,ComteOlden,ThermoFresh,3.6700000000000017
Blicca bjoerkna,Astacus leptodactylus,GloBI,preysOn,,30.86,37.8666666666667,ComteOlden,ThermoFresh,7.006666666666703
Blicca bjoerkna,Baetis rhodani,GloBI,preysOn,,30.86,25.1,ComteOlden,ThermoFresh,5.759999999999998
Blicca bjoerkna,Caenis luctuosa,GloBI,preysOn,,30.86,30.6,ComteOlden,ThermoFresh,0.259999999999998
Blicca bjoerkna,Calopteryx virgo,GloBI,preysOn,,30.86,34.0225,ComteOlden,ThermoFresh,3.1625000000000014
Blicca bjoerkna,Coenagrion puella,GloBI,preysOn,,30.86,42.995,ComteOlden,ThermoFresh,12.134999999999998
Blicca bjoerkna,Deronectes latus,GloBI,preysOn,,30.86,37.04,ComteOlden,ThermoFresh,6.18
Blicca bjoerkna,Dikerogammarus villosus,GloBI,preysOn,,30.86,28.1328571428571,ComteOlden,ThermoFresh,2.7271428571428977
Blicca bjoerkna,Dinocras cephalotes,GloBI,preysOn,,30.86,34.6083333333333,ComteOlden,ThermoFresh,3.7483333333332993
Blicca bjoerkna,Drusus annulatus,GloBI,preysOn,,30.86,28.8,ComteOlden,ThermoFresh,2.0599999999999987
Blicca bjoerkna,Ecdyonurus insignis,GloBI,preysOn,,30.86,32.34,ComteOlden,ThermoFresh,1.480000000000004
Blicca bjoerkna,Echinogammarus berilloni,GloBI,preysOn,,30.86,30.3333333333333,ComteOlden,ThermoFresh,0.5266666666666993
Blicca bjoerkna,Echinogammarus ischnus,GloBI,preysOn,,30.86,31.5,ComteOlden,ThermoFresh,0.6400000000000006
Blicca bjoerkna,Electrona antarctica,GloBI,eats,,30.86,31.24,ComteOlden,ComteOlden,0.379999999999999
Blicca bjoerkna,Ephemera danica,GloBI,preysOn,,30.86,36.7075,ComteOlden,ThermoFresh,5.847500000000004
Blicca bjoerkna,Gammarus fossarum,GloBI,preysOn,,30.86,28.774,ComteOlden,ThermoFresh,2.0859999999999985
Blicca bjoerkna,Gammarus pulex,GloBI,preysOn,,30.86,29.1161111111111,ComteOlden,ThermoFresh,1.7438888888889004
Blicca bjoerkna,Gammarus roeselii,GloBI,preysOn,,30.86,30.184,ComteOlden,ThermoFresh,0.6759999999999984
Blicca bjoerkna,Gammarus tigrinus,GloBI,preysOn,,30.86,32.6985714285714,ComteOlden,ThermoFresh,1.8385714285713988
Blicca bjoerkna,Heptagenia sulphurea,GloBI,preysOn,,30.86,30.2,ComteOlden,ThermoFresh,0.6600000000000001
Blicca bjoerkna,Hydropsyche pellucidula,GloBI,preysOn,,30.86,25.5,ComteOlden,ThermoFresh,5.359999999999999
Blicca bjoerkna,Ischnura elegans,GloBI,preysOn,,30.86,43.7361538461539,ComteOlden,ThermoFresh,12.876153846153898
Blicca bjoerkna,Ischnura pumilio,GloBI,preysOn,,30.86,45.515,ComteOlden,ThermoFresh,14.655000000000001
Blicca bjoerkna,Leuctra fusca,GloBI,preysOn,,30.86,30.1,ComteOlden,ThermoFresh,0.759999999999998
Blicca bjoerkna,Nemurella pictetii,GloBI,preysOn,,30.86,30.1,ComteOlden,ThermoFresh,0.759999999999998
Blicca bjoerkna,Rhithrogena semicolorata,GloBI,preysOn,,30.86,25.33,ComteOlden,ThermoFresh,5.530000000000001
Blicca bjoerkna,Rhyacophila dorsalis,GloBI,preysOn,,30.86,22.0,ComteOlden,ThermoFresh,8.86
Blicca bjoerkna,Serratella ignita,GloBI,preysOn,,30.86,32.3,ComteOlden,ThermoFresh,1.4399999999999977
Bodianus rufus,Abudefduf saxatilis,GloBI,eats,,38.69,39.47,ComteOlden,ComteOlden,0.7800000000000011
Bodianus rufus,Acar domingensis,GloBI,eats;preysOn,,38.69,39.0,ComteOlden,GlobTherm,0.3100000000000023
Bodianus rufus,Echinometra lucunter,GloBI,eats;preysOn,,38.69,37.1,ComteOlden,GlobTherm,1.5899999999999963
Bodianus rufus,Eucidaris tribuloides,GloBI,eats;preysOn,,38.69,36.0,ComteOlden,GlobTherm,2.6899999999999977
Brachyponera chinensis,Reticulitermes flavipes,GloBI,preysOn,,39.0,44.3,GlobTherm,GlobTherm,5.299999999999997
Butis butis,Chanos chanos,GloBI,eats;preysOn,,39.69,40.555,ComteOlden,ThermoFresh,0.865000000000002
Calamus brachysomus,Electrona antarctica,GloBI,eats,,36.87,31.24,ComteOlden,ComteOlden,5.629999999999999
Canthigaster rostrata,Acar domingensis,GloBI,eats;preysOn,,40.82,39.0,ComteOlden,GlobTherm,1.8200000000000003
Carasobarbus canis,Garra rufa,GloBI,eats;preysOn,,38.65,38.2166666666667,ComteOlden,ThermoFresh,0.4333333333333016
Carasobarbus canis,Luciobarbus longiceps,GloBI,eats,,38.65,37.47,ComteOlden,ComteOlden,1.1799999999999997
Carassius carassius,Agabus bipustulatus,GloBI,preysOn,,35.5365,37.07,ThermoFresh,ThermoFresh,1.5335000000000036
Carassius carassius,Agapetus fuscipes,GloBI,preysOn,,35.5365,25.8,ThermoFresh,ThermoFresh,9.736499999999996
Carassius carassius,Ampullaceana balthica,GloBI,preysOn,,35.5365,36.525,ThermoFresh,ThermoFresh,0.9885000000000019
Carassius carassius,Ancylus fluviatilis,GloBI,preysOn,,35.5365,34.9,ThermoFresh,ThermoFresh,0.6364999999999981
Carassius carassius,Aphelocheirus aestivalis,GloBI,preysOn,,35.5365,34.53,ThermoFresh,ThermoFresh,1.0064999999999955
Carassius carassius,Astacus leptodactylus,GloBI,preysOn,,35.5365,37.8666666666667,ThermoFresh,ThermoFresh,2.330166666666706
Carassius carassius,Baetis rhodani,GloBI,preysOn,,35.5365,25.1,ThermoFresh,ThermoFresh,10.436499999999995
Carassius carassius,Bithynia tentaculata,GloBI,preysOn,,35.5365,28.8166666666667,ThermoFresh,ThermoFresh,6.719833333333298
Carassius carassius,Caenis luctuosa,GloBI,preysOn,,35.5365,30.6,ThermoFresh,ThermoFresh,4.936499999999995
Carassius carassius,Calopteryx virgo,GloBI,preysOn,,35.5365,34.0225,ThermoFresh,ThermoFresh,1.5139999999999958
Carassius carassius,Coenagrion puella,GloBI,preysOn,,35.5365,42.995,ThermoFresh,ThermoFresh,7.458500000000001
Carassius carassius,Daphnia magna,GloBI,eats;preysOn,,35.5365,40.07,ThermoFresh,ThermoFresh,4.533500000000004
Carassius carassius,Deronectes latus,GloBI,preysOn,,35.5365,37.04,ThermoFresh,ThermoFresh,1.5035000000000025
Carassius carassius,Dikerogammarus villosus,GloBI,preysOn,,35.5365,28.1328571428571,ThermoFresh,ThermoFresh,7.403642857142895
Carassius carassius,Dinocras cephalotes,GloBI,preysOn,,35.5365,34.6083333333333,ThermoFresh,ThermoFresh,0.9281666666666979
Carassius carassius,Drusus annulatus,GloBI,preysOn,,35.5365,28.8,ThermoFresh,ThermoFresh,6.736499999999996
Carassius carassius,Ecdyonurus insignis,GloBI,preysOn,,35.5365,32.34,ThermoFresh,ThermoFresh,3.1964999999999932
Carassius carassius,Echinogammarus berilloni,GloBI,preysOn,,35.5365,30.3333333333333,ThermoFresh,ThermoFresh,5.2031666666666965
Carassius carassius,Echinogammarus ischnus,GloBI,preysOn,,35.5365,31.5,ThermoFresh,ThermoFresh,4.036499999999997
Carassius carassius,Ephemera danica,GloBI,preysOn,,35.5365,36.7075,ThermoFresh,ThermoFresh,1.1710000000000065
Carassius carassius,Galba truncatula,GloBI,preysOn,,35.5365,39.7125,ThermoFresh,ThermoFresh,4.176000000000002
Carassius carassius,Gammarus fossarum,GloBI,preysOn,,35.5365,28.774,ThermoFresh,ThermoFresh,6.762499999999996
Carassius carassius,Gammarus pulex,GloBI,preysOn,,35.5365,29.1161111111111,ThermoFresh,ThermoFresh,6.420388888888898
Carassius carassius,Gammarus roeselii,GloBI,preysOn,,35.5365,30.184,ThermoFresh,ThermoFresh,5.352499999999996
Carassius carassius,Gammarus tigrinus,GloBI,preysOn,,35.5365,32.6985714285714,ThermoFresh,ThermoFresh,2.8379285714285984
Carassius carassius,Heptagenia sulphurea,GloBI,preysOn,,35.5365,30.2,ThermoFresh,ThermoFresh,5.336499999999997
Carassius carassius,Hydropsyche pellucidula,GloBI,preysOn,,35.5365,25.5,ThermoFresh,ThermoFresh,10.036499999999997
Carassius carassius,Ischnura elegans,GloBI,preysOn,,35.5365,43.7361538461539,ThermoFresh,ThermoFresh,8.1996538461539
Carassius carassius,Ischnura pumilio,GloBI,preysOn,,35.5365,45.515,ThermoFresh,ThermoFresh,9.978500000000004
Carassius carassius,Leuctra fusca,GloBI,preysOn,,35.5365,30.1,ThermoFresh,ThermoFresh,5.436499999999995
Carassius carassius,Nemurella pictetii,GloBI,preysOn,,35.5365,30.1,ThermoFresh,ThermoFresh,5.436499999999995
Carassius carassius,Physa fontinalis,GloBI,preysOn,,35.5365,37.2433333333333,ThermoFresh,ThermoFresh,1.7068333333333001
Carassius carassius,Planorbarius corneus,GloBI,preysOn,,35.5365,38.025,ThermoFresh,ThermoFresh,2.488500000000002
Carassius carassius,Planorbis carinatus,GloBI,preysOn,,35.5365,40.3033333333333,ThermoFresh,ThermoFresh,4.766833333333302
Carassius carassius,Planorbis planorbis,GloBI,preysOn,,35.5365,39.8433333333333,ThermoFresh,ThermoFresh,4.3068333333333015
Carassius carassius,Potamopyrgus antipodarum,GloBI,preysOn,,35.5365,27.9033333333333,ThermoFresh,ThermoFresh,7.633166666666696
Carassius carassius,Rhithrogena semicolorata,GloBI,preysOn,,35.5365,25.33,ThermoFresh,ThermoFresh,10.206499999999998
Carassius carassius,Rhyacophila dorsalis,GloBI,preysOn,,35.5365,22.0,ThermoFresh,ThermoFresh,13.536499999999997
Carassius carassius,Serratella ignita,GloBI,preysOn,,35.5365,32.3,ThermoFresh,ThermoFresh,3.2364999999999995
Carassius gibelio,Agabus bipustulatus,GloBI,preysOn,,36.1,37.07,ThermoFresh,ThermoFresh,0.9699999999999989
Carassius gibelio,Agapetus fuscipes,GloBI,preysOn,,36.1,25.8,ThermoFresh,ThermoFresh,10.3
Carassius gibelio,Aphelocheirus aestivalis,GloBI,preysOn,,36.1,34.53,ThermoFresh,ThermoFresh,1.5700000000000003
Carassius gibelio,Astacus leptodactylus,GloBI,preysOn,,36.1,37.8666666666667,ThermoFresh,ThermoFresh,1.7666666666667012
Carassius gibelio,Baetis rhodani,GloBI,preysOn,,36.1,25.1,ThermoFresh,ThermoFresh,11.0
Carassius gibelio,Caenis luctuosa,GloBI,preysOn,,36.1,30.6,ThermoFresh,ThermoFresh,5.5
Carassius gibelio,Calopteryx virgo,GloBI,preysOn,,36.1,34.0225,ThermoFresh,ThermoFresh,2.0775000000000006
Carassius gibelio,Coenagrion puella,GloBI,preysOn,,36.1,42.995,ThermoFresh,ThermoFresh,6.894999999999996
Carassius gibelio,Deronectes latus,GloBI,preysOn,,36.1,37.04,ThermoFresh,ThermoFresh,0.9399999999999977
Carassius gibelio,Dikerogammarus villosus,GloBI,preysOn,,36.1,28.1328571428571,ThermoFresh,ThermoFresh,7.9671428571429
Carassius gibelio,Dinocras cephalotes,GloBI,preysOn,,36.1,34.6083333333333,ThermoFresh,ThermoFresh,1.4916666666667027
Carassius gibelio,Drusus annulatus,GloBI,preysOn,,36.1,28.8,ThermoFresh,ThermoFresh,7.300000000000001
Carassius gibelio,Ecdyonurus insignis,GloBI,preysOn,,36.1,32.34,ThermoFresh,ThermoFresh,3.759999999999998
Carassius gibelio,Echinogammarus berilloni,GloBI,preysOn,,36.1,30.3333333333333,ThermoFresh,ThermoFresh,5.766666666666701
Carassius gibelio,Echinogammarus ischnus,GloBI,preysOn,,36.1,31.5,ThermoFresh,ThermoFresh,4.600000000000001
Carassius gibelio,Ephemera danica,GloBI,preysOn,,36.1,36.7075,ThermoFresh,ThermoFresh,0.6075000000000017
Carassius gibelio,Gammarus fossarum,GloBI,preysOn,,36.1,28.774,ThermoFresh,ThermoFresh,7.3260000000000005
Carassius gibelio,Gammarus pulex,GloBI,preysOn,,36.1,29.1161111111111,ThermoFresh,ThermoFresh,6.983888888888902
Carassius gibelio,Gammarus roeselii,GloBI,preysOn,,36.1,30.184,ThermoFresh,ThermoFresh,5.916
Carassius gibelio,Gammarus tigrinus,GloBI,preysOn,,36.1,32.6985714285714,ThermoFresh,ThermoFresh,3.401428571428603
Carassius gibelio,Heptagenia sulphurea,GloBI,preysOn,,36.1,30.2,ThermoFresh,ThermoFresh,5.900000000000002
Carassius gibelio,Hydropsyche pellucidula,GloBI,preysOn,,36.1,25.5,ThermoFresh,ThermoFresh,10.600000000000001
Carassius gibelio,Ischnura elegans,GloBI,preysOn,,36.1,43.7361538461539,ThermoFresh,ThermoFresh,7.636153846153896
Carassius gibelio,Ischnura pumilio,GloBI,preysOn,,36.1,45.515,ThermoFresh,ThermoFresh,9.415
Carassius gibelio,Leuctra fusca,GloBI,preysOn,,36.1,30.1,ThermoFresh,ThermoFresh,6.0
Carassius gibelio,Nemurella pictetii,GloBI,preysOn,,36.1,30.1,ThermoFresh,ThermoFresh,6.0
Carassius gibelio,Rhithrogena semicolorata,GloBI,preysOn,,36.1,25.33,ThermoFresh,ThermoFresh,10.770000000000003
Carassius gibelio,Rhyacophila dorsalis,GloBI,preysOn,,36.1,22.0,ThermoFresh,ThermoFresh,14.100000000000001
Carassius gibelio,Serratella ignita,GloBI,preysOn,,36.1,32.3,ThermoFresh,ThermoFresh,3.8000000000000043
Carcinus maenas,Anguilla anguilla,GloBI,eats,,34.07,35.12,ThermoFresh,ComteOlden,1.0499999999999972
Carcinus maenas,Corophium volutator,GloBI,preysOn,,34.07,33.1452777775,ThermoFresh,ThermoFresh,0.9247222225000016
Carcinus maenas,Crangon crangon,GloBI,eats;preysOn,,34.07,34.1133333333333,ThermoFresh,ThermoFresh,0.04333333333330103
Carcinus maenas,Gobius niger,GloBI,preysOn,,34.07,33.5,ThermoFresh,ThermoFresh,0.5700000000000003
Carcinus maenas,Gobius paganellus,GloBI,preysOn,,34.07,34.3333333333333,ThermoFresh,ThermoFresh,0.2633333333332999
Carcinus maenas,Littorina saxatilis,GloBI,preysOn,,34.07,34.91,ThermoFresh,ThermoFresh,0.8399999999999963
Carcinus maenas,Pagurus bernhardus,GloBI,preysOn,,34.07,35.9,ThermoFresh,ThermoFresh,1.8299999999999983
Carcinus maenas,Palaemon elegans,GloBI,preysOn,,34.07,34.335,ThermoFresh,ThermoFresh,0.26500000000000057
Carcinus maenas,Palaemon longirostris,GloBI,preysOn,,34.07,34.4,ThermoFresh,ThermoFresh,0.3299999999999983
Carcinus maenas,Pleuronectes platessa,GloBI,preysOn,,34.07,30.64,ThermoFresh,ComteOlden,3.4299999999999997
Carcinus maenas,Pomatoschistus minutus,GloBI,preysOn,,34.07,28.4,ThermoFresh,ThermoFresh,5.670000000000002
Carcinus maenas,Pseudopleuronectes americanus,GloBI,preysOn,,34.07,29.55,ThermoFresh,ComteOlden,4.52
Carcinus maenas,Symphodus melops,GloBI,preysOn,,34.07,33.95,ThermoFresh,ComteOlden,0.11999999999999744
Carcinus maenas,Tautoga onitis,GloBI,eats,,34.07,33.83,ThermoFresh,ComteOlden,0.240000000000002
Carcinus maenas,Tautogolabrus adspersus,GloBI,preysOn,,34.07,29.28,ThermoFresh,ComteOlden,4.789999999999999
Catostomus catostomus,Salvelinus alpinus,GloBI,eats;preysOn,,27.27,25.7485714285714,ComteOlden,ThermoFresh,1.5214285714286007
Catostomus commersonii,Electrona antarctica,GloBI,eats,,33.17,31.24,ThermoFresh,ComteOlden,1.9300000000000033
Catostomus macrocheilus,Acipenser transmontanus,GloBI,preysOn,,31.34,30.3895238095238,ComteOlden,ThermoFresh,0.9504761904761985
Centrolabrus exoletus,Carcinus maenas,GloBI,preysOn,,32.12,34.07,ComteOlden,ThermoFresh,1.9500000000000028
Centrolabrus exoletus,Crangon crangon,GloBI,preysOn,,32.12,34.1133333333333,ComteOlden,ThermoFresh,1.9933333333333039
Centrolabrus exoletus,Pagurus bernhardus,GloBI,preysOn,,32.12,35.9,ComteOlden,ThermoFresh,3.780000000000001
Centrolabrus exoletus,Xantho incisus,GloBI,preysOn,,32.12,33.4,ComteOlden,GlobTherm,1.2800000000000011
Centropristis striata,Anchoa mitchilli,GloBI,preysOn,,34.65,36.68,ComteOlden,ComteOlden,2.030000000000001
Centropristis striata,Clupea harengus,GloBI,preysOn,,34.65,25.43,ComteOlden,ComteOlden,9.219999999999999
Centropristis striata,Cyprinodon artifrons,GloBI,preysOn,,34.65,44.55,ComteOlden,ThermoFresh,9.899999999999999
Centropristis striata,Cyprinodon variegatus,GloBI,eats;preysOn,,34.65,41.3626666666667,ComteOlden,ThermoFresh,6.712666666666699
Centropristis striata,Halichoeres bivittatus,GloBI,eats;preysOn,,34.65,37.98,ComteOlden,ComteOlden,3.3299999999999983
Centropristis striata,Stenotomus chrysops,GloBI,eats;preysOn,,34.65,34.38,ComteOlden,ComteOlden,0.269999999999996
Chaenocephalus aceratus,Electrona antarctica,GloBI,eats;preysOn,,16.29,31.24,ComteOlden,ComteOlden,14.95
Chaenocephalus aceratus,Gobionotothen gibberifrons,GloBI,eats;preysOn,,16.29,17.46,ComteOlden,ComteOlden,1.1700000000000017
Chaenocephalus aceratus,Lindbergichthys nudifrons,GloBI,eats;preysOn,,16.29,14.75,ComteOlden,ComteOlden,1.5399999999999991
Chaenocephalus aceratus,Notothenia rossii,GloBI,eats;preysOn,,16.29,17.61,ComteOlden,ComteOlden,1.3200000000000003
Chaenocephalus aceratus,Trematomus hansoni,GloBI,preysOn,,16.29,13.66,ComteOlden,ComteOlden,2.629999999999999
Channa marulius,Labeo rohita,GloBI,preysOn,,37.44,43.1676923076923,ComteOlden,ThermoFresh,5.727692307692301
Channa micropeltes,Oreochromis niloticus,GloBI,preysOn,,40.35,39.348,ComteOlden,ThermoFresh,1.0020000000000024
Channa punctata,Aplocheilus panchax,GloBI,preysOn,,39.04,39.23,ComteOlden,ComteOlden,0.18999999999999773
Channa punctata,Labeo fimbriatus,GloBI,eats;preysOn,,39.04,41.71,ComteOlden,ComteOlden,2.6700000000000017
Channa punctata,Mastacembelus armatus,GloBI,eats;preysOn,,39.04,39.41,ComteOlden,ComteOlden,0.36999999999999744
Channa punctata,Ompok pabda,GloBI,preysOn,,39.04,39.52,ComteOlden,ComteOlden,0.480000000000004
Channa punctata,Parambassis ranga,GloBI,eats;preysOn,,39.04,39.35,ComteOlden,ComteOlden,0.3100000000000023
Channa punctata,Pethia ticto,GloBI,eats;preysOn,,39.04,40.22,ComteOlden,ComteOlden,1.1799999999999997
Channa punctata,Puntius sophore,GloBI,eats;preysOn,,39.04,37.68,ComteOlden,ComteOlden,1.3599999999999994
Channa punctata,Rasbora daniconius,GloBI,eats;preysOn,,39.04,37.47,ComteOlden,ComteOlden,1.5700000000000003
Channa punctata,Trichogaster chuna,GloBI,preysOn,,39.04,38.9,ComteOlden,ComteOlden,0.14000000000000057
Channa striata,Cyprinus carpio,GloBI,preysOn,,38.25,33.5484745762712,ComteOlden,ThermoFresh,4.701525423728803
Channa striata,Labeo rohita,GloBI,preysOn,,38.25,43.1676923076923,ComteOlden,ThermoFresh,4.917692307692299
Chanodichthys erythropterus,Carassius carassius,GloBI,eats;preysOn,,34.84,35.5365,ComteOlden,ThermoFresh,0.6964999999999932
Chanodichthys erythropterus,Chanodichthys mongolicus,GloBI,eats;preysOn,,34.84,34.86,ComteOlden,ComteOlden,0.01999999999999602
Chanodichthys erythropterus,Hemiculter leucisculus,GloBI,eats;preysOn,,34.84,35.25,ComteOlden,ComteOlden,0.4099999999999966
Chanodichthys erythropterus,Hypomesus olidus,GloBI,eats;preysOn,,34.84,25.81,ComteOlden,ComteOlden,9.030000000000005
Chanodichthys erythropterus,Pseudorasbora parva,GloBI,eats;preysOn,,34.84,38.515,ComteOlden,ThermoFresh,3.674999999999997
Chanos chanos,Electrona antarctica,GloBI,eats,,40.555,31.24,ThermoFresh,ComteOlden,9.315000000000001
